OBJECTID,SHAPESTArea,SHAPESTLength,NrRNET,Denominacao,EntProprietaria,EntExploradora,TipologiaET,Categoria,NrUnidAloj,NrCamasFixas,NrQuartos,NrSuites,NrApart,NrMoradias,NrCampistas,IntegraCT,DesignacaoCT,CampoGolfe,SalasReunioes,CapacSalasReunioes,SPA,OutrosEquip,AnoAberturaEmpreendimento,ClassificacaoTdP,DataUltClassifF,ValidadeClassif,ParecerPostClassif,DataPostClassif,AtribuicaoUT,RecTurNatureza,CertifAmbiental,DesigCertifAmbiental,CertifQualServ,DesigCertifQualServ,OutrasCertifPremios,DesigOutrasCertif,ImovelClassificado,Website,Email,Endereco,CodigoPostal,LocalidadeCP,LatLong,FiabilidadeGeo,Freguesia,Concelho,Distrito,NUTSIII,NUTSII,NUTSI,ERT,PNCT,RNAP,RedeNatura2000Global,RedeNatura2000Sitios,RedeNatura2000ZPE,FaixaCosteira,ZonaCosteira,ZonaTerrestreProtecao,LimitePROT,LimitePOC,LimiteAlbufeiras,UNESCO,Geoparques,Biosfera,RedeAldeias,FreguesiasCosteiras,NUTSIIICosteiras,DataAtualiza,SeloCleanSafe,RNET
9240082,2327.37744140625,213.94700211867,9809,Oca Oriental Porto,"BB SOCIEDADE IMOBILIÁRIA, S.A","Circuito da Razão, Unipessoal, Lda",Hotel,4,84,166,81,3,0,0,0,NaoIntegra,,Não,Sim,80,Não,,2021,Sim,2022/01/04 00:00:00+00,2027/01/04 00:00:00+00,Não,,Sim,Não,Não,,Não,,Não,,Não,https://www.ocahotels.com/pt,gerente.pt@ocahotels.pt,"Rua Padre António Vieira, 83, 87 e 89",4300-031,Porto,"41,1479787366333 ; -8,58911240073612",Fiavel,Bonfim,Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Zona Terrestre de Proteção (margem + 500m),Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/01/04 00:00:00+00,Não,9809
9240085,462.2060546875,100.56056626074,9812,Hotel Porto Interface Trindade By Kavia,"Apartm Hot Interface\, Lda.","Tapada Lírica, Lda.",Hotel,2,45,90,45,0,0,0,0,NaoIntegra,,Não,Não,0,Não,Bar,2021,Sim,2022/02/25 00:00:00+00,2027/02/25 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,,direcao@interfaceporto.pt,"Rua de Camões, 43/47",4000-144,Porto,"41,1523052627257 ; -8,6103329269309",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/11/04 00:00:00+00,Não,9812
9240088,607.85986328125,102.065701764825,982,Hotel Portinari,Maria Emilia de Bastos Coutinho,"Silva, Teixeira & Briga Lda",Hotel,2,20,40,20,0,0,0,0,NaoIntegra,,Não,Não,0,Não,"Sala de estar; sala de pequenos almoços com bar",1972,Sim,2015/08/31 00:00:00+00,2020/08/31 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,,rh@fvieira.com,"Rua da Arroteia, 68/82",4200-091,Porto,"41,183083627373 ; -8,59680089112189",Fiavel,Paranhos (Porto),Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Não Abrangido,Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,,Não,982
9240096,1117.8896484375,176.11597080051,9832,Legends´ House by Sweet Porto,Harmonia do Futuro Lda,SWEET PORTO UNIPESSOAL LDA,ApartamentosTuristicos,4,17,36,0,0,17,0,0,NaoIntegra,,Não,Não,0,Não,-,2021,Sim,2022/07/21 00:00:00+00,2027/07/21 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.sweetporto.com,sweetporto.contabilidade@gmail.com,Rua Bonjardim n.º 115,4000-124,Porto,"41,1473808215701 ; -8,60962185594768",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/07/22 00:00:00+00,Sim,9832
9240098,1567.228515625,172.042567722593,9838,Pousada do Porto,"Salvor - Sociedade de Investimento Hoteleiro, S.A.","Salvor - Sociedade de Investimento Hoteleiro, S.A.",Pousada,0,84,168,84,0,0,0,0,NaoIntegra,,Não,Não,0,Não,"Ginásio, zona de estar, piscina interior, sauna, Esplanada e pátio na Cave 2",2021,Sim,2022/01/15 00:00:00+00,2027/01/15 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.pousadas.pt,reservas.portugal@pestana.com,"Rua da Flores, n.º 84",4050-420,Porto,"41,1437413971468 ; -8,61353322767151",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Zona Terrestre de Proteção (margem + 500m),Norte,Não abrangido,Não abrangido,"Centro Histórico do Porto, Ponte Luiz I e Mosteiro da Serra do Pilar",Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/01/17 00:00:00+00,Sim,9838
9240109,1156.9560546875,141.77296494799,9858,Pur Oporto Boutique Hotel by Actahotels,"DANUTHY, LDA",FG ACTA PORTUGAL SOCIEDADE UNIPESSOAL LDA,Hotel,4,53,99,48,5,0,0,0,NaoIntegra,,Não,Não,0,Não,"Receção, lobby, zona de estar, sala de refeições e terraço",2021,Sim,2022/03/26 00:00:00+00,2027/03/26 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.puroportohotel.com,fom@puroportohotel.com,"Rua Santa Catarina, 946",4000-446,PORTO,"41,1545002953716 ; -8,60449352657599",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Sim,Sim,2022/03/28 00:00:00+00,Não,9858
9240116,3414.8037109375,252.826298168034,9878,"Mouco Hotel - Stay, Listen & Play","MOUCO,  LDA","MOUCO,  LDA",HotelApartamento,4,62,112,24,0,38,0,0,NaoIntegra,,Não,Sim,300,Não,"Anfiteatro, sala multiusos/espetáculos, camarins, gabinetes de apoio, garagem, biblioteca maleiro, piscina, solário, esplanada, pátio exterior",2021,Sim,2022/12/26 00:00:00+00,2027/12/26 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.mouco.pt,info@mouco.pt,Rua Frei Heitor Pinto 65,4300-252,PORTO,"41,1476708040761 ; -8,59017759525426",Fiavel,Bonfim,Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/12/27 00:00:00+00,Não,9878
9240121,5.54296875,8.35545669047835,9885,BFresh Hotel,M dos Santos & Companhia SA,TEMAS SOLIDOS - LDA,Hotel,4,17,30,17,0,0,0,0,NaoIntegra,,Não,Sim,6,Não,Piscina e campo de padel,2021,Sim,2022/03/19 00:00:00+00,2027/03/19 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.opc-bfresh.com,jose.reina@oportocollection.com,"Rua dos Castelos, 90/96",4250-115,PORTO,"41.167459 ; -8.6282015",Fiavel,Ramalde,Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Não abrangido,Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/03/21 00:00:00+00,Não,9885
9240131,587.5693359375,100.047225819333,9899,Hotel Memória Porto - FLH Hotels,Adriano Manuel dos Santos de Morais Antas,Flikehome Porto Lda,Hotel,4,27,54,27,0,0,0,0,NaoIntegra,,Não,Não,0,Não,,2021,Sim,2022/01/18 00:00:00+00,2027/01/18 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,https://flh-hotels.com/,antonio@flh.pt,Rua de S. Francisco porta 2,4050-253,PORTO,"41,1408528654377 ; -8,61639243468331",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Zona Terrestre de Proteção (margem + 500m),Norte,Não abrangido,Não abrangido,"Centro Histórico do Porto, Ponte Luiz I e Mosteiro da Serra do Pilar",Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/01/19 00:00:00+00,Não,9899
9240159,323.62451171875,101.856450630242,9953,Almada 374,"Roi 360 Porto - Almada 374, S.A.","Roi 360 Porto - Almada 374, S.A.",ApartamentosTuristicos,4,10,20,0,0,10,0,0,NaoIntegra,,Não,Não,0,Não,-,2021,Sim,2022/03/13 00:00:00+00,2027/03/13 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,,jeroen.bos@oasis.com.pt,Rua Almada 374,4050-036,PORTO,,Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/03/14 00:00:00+00,Não,9953
9240193,906.7138671875,189.806493026701,9996,Porta Nobre - exclusive living hotel,Portstate - Sociedade de Turismo Lda,Portstate - Sociedade de Turismo Lda,ApartamentosTuristicos,4,19,38,0,0,19,0,0,NaoIntegra,,Não,Não,0,Não,Restaurante e Piscina Exterior,2021,Sim,2022/04/03 00:00:00+00,2027/04/03 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.portanobre.pt,geral@portanobre.pt,Rua de Miragaia 9,4050-385,PORTO,"41,1420288881464 ; -8,61874959447385",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Zona Terrestre de Proteção (margem + 500m),Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/04/05 00:00:00+00,Não,9996
